Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,Bsmt,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageCars,GarageArea,Garage,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
96,60,3,76.10694885253906,9765,1,1,3,0,0,0,8,0,5,6,8,1,1,12,13,68.0,0,2,2,1,310,0,370,680,1,2,1,4.0,680,790,0,1470,0,0,2,1,3,1,3,6,6,1,2,420,1,2,232,63,0,0,0,0,480,4,2009,8,4,185000
97,20,3,78.0,10264,1,0,3,0,4,0,5,0,2,7,5,1,1,12,13,183.0,2,4,2,1,1162,0,426,1588,1,0,1,4.0,1588,0,0,1588,0,0,2,0,3,1,2,6,6,0,2,472,1,2,158,29,0,0,0,0,0,8,2006,8,4,214000
98,20,3,73.0,10921,1,3,1,0,4,0,7,0,2,4,5,3,1,6,6,48.0,3,4,1,1,520,0,440,960,1,4,1,1.0,960,0,0,960,1,0,1,0,3,1,3,6,6,0,1,432,1,1,120,0,0,0,0,0,0,5,2007,8,4,94750
99,30,3,85.0,10625,1,3,3,0,0,0,7,0,2,5,5,1,1,13,14,0.0,3,4,0,1,108,0,350,458,1,1,0,4.0,835,0,0,835,0,0,1,0,2,1,3,5,6,0,1,366,1,2,0,0,77,0,0,0,400,5,2010,0,0,83000
100,20,3,77.0,9320,1,0,3,0,4,0,12,0,2,4,5,1,1,9,10,0.0,3,4,1,1,569,0,381,950,1,1,1,4.0,1225,0,0,1225,1,0,1,1,3,1,3,6,6,0,0,0,0,2,352,0,0,0,0,0,400,1,2010,8,4,128950
101,20,3,76.6817855834961,10603,1,0,3,0,4,0,14,0,2,6,7,1,1,9,10,28.0,3,4,2,1,1200,0,410,1610,1,2,1,4.0,1610,0,0,1610,1,0,2,0,3,1,2,6,6,2,2,480,1,2,168,68,0,0,0,0,0,2,2010,8,4,205000
102,60,3,77.0,9206,1,3,3,0,4,0,20,0,5,6,5,1,1,6,6,336.0,2,4,1,1,0,0,741,741,1,4,1,4.0,977,755,0,1732,0,0,2,1,3,1,2,7,6,1,2,476,1,2,192,46,0,0,0,0,0,6,2010,8,4,178000
103,90,3,64.0,7018,1,3,0,0,4,0,20,2,2,5,5,1,1,6,6,0.0,3,1,3,0,0,0,0,0,1,4,1,4.0,1535,0,0,1535,0,0,2,0,4,2,3,8,6,0,2,410,1,2,0,0,0,0,0,0,0,6,2009,8,2,118964
104,20,3,94.0,10402,1,0,3,0,0,0,5,0,2,7,5,1,1,12,13,0.0,3,4,2,1,0,0,1226,1226,1,0,1,4.0,1226,0,0,1226,0,0,2,0,3,1,2,6,6,0,3,740,1,2,0,36,0,0,0,0,0,5,2010,8,4,198900
105,50,4,66.17178344726562,7758,1,3,3,0,0,0,9,0,0,7,4,1,1,11,12,600.0,3,1,2,1,224,0,816,1040,1,0,1,1.0,1226,592,0,1818,0,0,1,1,4,1,3,7,6,2,1,240,1,2,0,0,0,0,184,0,0,6,2007,8,4,169500
106,60,1,75.0,9375,1,3,3,0,4,0,21,0,5,8,5,3,1,12,13,768.0,2,4,2,0,0,0,1053,1053,1,0,1,4.0,1053,939,0,1992,0,0,2,1,3,1,2,9,6,1,2,648,1,2,140,45,0,0,0,0,0,8,2008,8,4,250000
107,30,4,60.0,10800,1,3,3,0,4,0,17,0,2,4,7,4,1,12,13,0.0,3,4,0,1,0,0,641,641,1,2,1,4.0,1047,0,0,1047,0,0,1,0,2,1,3,6,6,0,1,273,1,0,0,0,0,0,0,0,450,8,2007,8,4,100000
108,20,4,50.0,6000,1,3,3,0,4,0,17,0,2,5,5,1,1,12,13,0.0,3,4,1,1,104,169,516,789,1,0,1,4.0,789,0,0,789,0,0,1,0,2,1,3,5,6,0,1,250,1,2,0,0,0,0,0,0,0,4,2008,8,5,115000
109,50,4,85.0,8500,1,3,3,0,0,0,9,0,0,5,7,1,1,5,5,0.0,3,4,1,1,0,0,793,793,2,4,0,1.0,997,520,0,1517,0,0,2,0,3,1,1,7,6,0,0,0,0,0,0,0,144,0,0,0,0,8,2007,8,4,115000
110,20,3,105.0,11751,1,0,3,0,4,0,14,0,2,6,6,3,1,9,10,480.0,3,4,1,1,705,0,1139,1844,1,0,1,4.0,1844,0,0,1844,0,0,2,0,3,1,3,7,6,1,2,546,1,2,0,122,0,0,0,0,0,1,2010,0,4,190000
111,50,3,75.0,9525,1,3,3,0,4,0,7,0,0,6,4,1,1,13,14,0.0,3,4,1,1,444,0,550,994,1,2,1,4.0,1216,639,0,1855,0,0,2,0,4,1,3,7,6,0,1,325,1,2,182,0,0,0,0,0,0,10,2006,8,4,136900
112,80,3,64.47949981689453,7750,1,0,3,0,4,0,8,0,7,7,5,1,1,12,13,0.0,3,4,2,1,250,0,134,384,1,0,1,4.0,774,656,0,1430,0,0,2,1,3,1,3,7,6,1,2,400,1,2,180,0,0,0,0,0,0,4,2010,8,4,180000
113,60,3,77.0,9965,1,3,3,0,4,0,5,0,5,7,5,1,1,12,13,220.0,2,4,2,0,984,0,280,1264,1,0,1,4.0,1282,1414,0,2696,1,0,2,1,4,1,0,10,6,1,3,792,1,2,120,184,0,0,168,0,0,10,2007,6,5,383970
114,20,3,230.82249450683594,21000,1,3,0,0,0,0,6,0,2,6,5,3,1,13,14,184.0,3,2,1,1,35,869,905,1809,1,4,1,4.0,2259,0,0,2259,1,0,2,0,3,1,2,7,6,2,2,450,1,2,166,120,192,0,0,0,0,10,2007,0,0,217000
115,70,3,61.0,7259,1,0,3,0,4,1,6,0,5,6,8,2,1,13,14,0.0,3,4,1,1,774,150,104,1028,1,0,1,4.0,1436,884,0,2320,1,0,2,1,3,1,2,9,6,1,1,180,1,2,224,0,0,0,0,0,0,7,2007,8,4,259500
116,160,1,34.0,3230,1,3,3,0,0,0,21,4,5,6,5,1,1,8,8,1129.0,3,4,2,1,419,0,310,729,1,2,1,4.0,729,729,0,1458,0,0,2,1,2,1,3,5,6,1,2,440,1,2,0,32,0,0,0,0,0,6,2007,8,4,176000
117,20,3,81.98279571533203,11616,1,3,3,0,4,0,19,0,2,5,5,1,1,13,14,116.0,3,4,1,1,170,670,252,1092,1,4,1,4.0,1092,0,0,1092,0,1,1,0,3,1,3,6,6,1,1,288,1,2,0,20,144,0,0,0,0,9,2009,8,4,139000
118,20,3,74.0,8536,1,3,3,0,0,0,7,0,2,5,5,1,1,12,13,0.0,3,4,2,1,0,0,1125,1125,1,2,1,4.0,1125,0,0,1125,0,0,1,1,2,1,3,5,6,0,2,430,1,2,80,64,0,0,0,0,0,4,2007,6,5,155000
119,60,3,90.0,12376,1,3,3,0,0,0,20,0,5,7,5,3,1,9,10,0.0,3,4,2,1,1470,0,203,1673,1,2,1,4.0,1699,1523,0,3222,1,0,3,0,5,1,2,11,6,2,3,594,1,2,367,0,0,0,0,0,0,5,2010,8,4,320000
120,60,3,65.0,8461,1,3,3,0,4,0,5,0,5,6,5,1,1,12,13,0.0,2,4,2,1,0,0,728,728,1,0,1,4.0,728,728,0,1456,0,0,2,1,3,1,2,8,6,1,2,390,1,2,0,24,0,0,0,0,0,7,2006,6,5,163990
121,80,3,72.46932220458984,21453,1,0,2,0,1,2,4,0,7,6,5,0,3,9,10,0.0,3,4,1,1,938,0,0,938,1,0,1,4.0,988,0,0,988,1,0,1,0,1,1,3,4,6,2,2,540,1,2,0,130,0,130,0,0,0,10,2006,8,4,180000
122,50,4,50.0,6060,1,3,3,0,4,0,9,0,0,4,5,1,1,0,0,0.0,3,4,2,1,0,0,732,732,1,2,1,4.0,772,351,0,1123,0,0,1,0,3,1,3,4,6,0,1,264,1,1,0,0,140,0,0,0,0,6,2007,8,4,100000
123,20,3,75.0,9464,1,3,3,0,0,0,12,0,2,6,7,3,1,8,8,135.0,3,2,1,1,570,0,510,1080,1,2,1,4.0,1080,0,0,1080,0,0,1,0,3,1,3,5,6,0,1,288,1,2,0,0,0,0,130,0,0,6,2008,8,4,136000
124,120,3,55.0,7892,1,3,3,0,4,0,20,4,2,6,5,1,1,9,10,0.0,2,4,2,1,300,0,899,1199,1,0,1,4.0,1199,0,0,1199,0,0,2,0,2,1,2,5,6,0,2,530,1,2,0,63,0,0,0,0,0,3,2008,8,4,153900
125,20,3,48.0,17043,1,0,3,0,1,0,14,0,2,6,5,1,1,6,6,0.0,3,2,1,1,0,0,1362,1362,1,4,1,4.0,1586,0,0,1586,0,0,2,0,3,1,3,7,6,1,2,435,1,2,192,0,0,0,0,0,0,1,2009,8,4,181000
126,190,4,60.0,6780,1,3,3,0,4,0,9,1,0,6,8,1,1,13,14,0.0,3,1,1,1,490,0,30,520,1,2,0,4.0,520,0,234,754,1,0,1,0,2,1,3,5,6,0,0,0,0,0,53,0,0,0,0,0,0,6,2006,8,4,84500
127,120,3,46.962249755859375,4928,1,0,3,0,4,0,13,4,2,6,5,1,1,9,10,0.0,3,4,1,1,120,0,958,1078,1,4,1,4.0,958,0,0,958,0,0,2,0,2,1,3,5,6,1,2,440,1,2,0,205,0,0,0,0,0,2,2007,8,4,128000
128,45,4,55.0,4388,1,0,0,0,4,0,17,0,1,5,7,1,1,14,14,0.0,3,2,0,1,116,0,556,672,1,0,1,4.0,840,0,0,840,0,0,1,0,3,1,3,5,6,1,0,0,0,0,0,0,0,0,0,0,0,6,2007,8,4,87000
129,60,3,69.0,7590,1,3,3,0,4,0,12,0,5,6,5,1,1,12,13,266.0,3,4,1,1,512,0,148,660,1,4,1,4.0,660,688,0,1348,0,0,1,1,3,1,3,6,6,1,2,453,1,2,188,108,0,0,0,0,0,7,2006,8,4,155000
130,20,3,69.0,8973,1,3,3,0,4,0,12,0,2,5,7,1,1,9,10,85.0,3,4,1,1,567,28,413,1008,1,4,1,0.0,1053,0,0,1053,0,1,1,1,3,1,0,6,6,0,2,750,1,2,0,80,0,180,0,0,0,7,2006,8,0,150000
131,60,3,88.0,14200,1,3,3,0,0,0,12,0,5,7,6,1,1,8,8,309.0,3,4,1,1,445,0,479,924,1,0,1,4.0,1216,941,0,2157,0,0,2,1,4,1,2,8,6,2,2,487,1,2,105,66,0,0,0,0,0,5,2006,8,4,226000
132,60,3,97.32860565185547,12224,1,0,3,0,0,0,8,0,5,6,5,1,1,12,13,40.0,2,4,2,1,695,0,297,992,1,0,1,4.0,1022,1032,0,2054,1,0,2,1,3,1,2,7,6,1,2,390,1,2,24,48,0,0,0,0,0,7,2009,8,4,244000
133,20,3,75.0,7388,1,3,3,0,0,0,12,0,2,5,6,1,1,8,8,0.0,3,4,1,1,405,0,658,1063,1,2,1,4.0,1327,0,0,1327,1,0,1,0,3,1,2,7,6,0,2,624,1,2,0,0,0,0,0,0,0,7,2007,8,4,150750
134,20,3,61.369972229003906,6853,1,0,3,0,4,0,23,0,2,8,5,1,1,12,13,136.0,2,4,2,0,1005,0,262,1267,1,0,1,4.0,1296,0,0,1296,1,0,2,0,2,1,2,6,6,0,2,471,1,2,192,25,0,0,0,0,0,6,2009,8,4,220000
135,20,3,78.0,10335,1,0,3,0,4,0,19,0,2,5,6,1,1,9,10,0.0,3,4,1,1,570,0,891,1461,1,2,1,4.0,1721,0,0,1721,0,0,2,1,3,1,3,7,2,1,2,440,1,2,0,96,180,0,0,0,0,7,2006,8,4,180000
136,20,3,80.0,10400,1,3,3,0,4,0,14,0,2,7,6,3,1,9,10,288.0,3,4,2,1,0,0,1304,1304,1,2,1,4.0,1682,0,0,1682,0,0,2,0,3,1,3,7,6,1,2,530,1,2,98,0,0,0,0,0,0,5,2008,8,4,174000
137,20,3,82.14672088623047,10355,1,0,3,0,0,0,12,0,2,5,5,1,1,8,8,196.0,3,4,1,1,695,0,519,1214,1,4,1,4.0,1214,0,0,1214,0,0,2,0,3,1,3,5,6,1,1,318,1,2,0,111,0,0,0,0,0,7,2007,8,4,143000
138,90,3,82.0,11070,1,3,3,0,4,0,11,2,2,7,5,1,1,12,13,70.0,3,4,1,1,0,0,1907,1907,1,2,1,4.0,1959,0,0,1959,0,0,3,0,5,2,3,9,6,0,3,766,1,2,0,0,0,0,0,0,0,7,2006,8,3,171000
139,60,3,73.0,9066,1,0,3,0,4,0,5,0,5,8,5,1,1,12,13,320.0,2,4,2,1,668,0,336,1004,1,0,1,4.0,1004,848,0,1852,0,0,2,1,3,1,2,7,6,2,3,660,1,2,224,106,0,0,0,0,0,12,2008,8,4,230000
140,60,3,65.0,15426,1,0,3,0,4,0,5,0,5,6,5,1,1,12,13,0.0,3,4,2,1,821,0,107,928,1,0,1,4.0,928,836,0,1764,1,0,2,1,3,1,2,7,6,0,2,470,1,2,276,99,0,0,0,0,0,8,2009,8,4,231500
141,20,3,70.0,10500,1,3,3,0,2,0,12,0,2,4,5,1,1,6,6,0.0,3,4,1,1,432,0,432,864,1,4,1,4.0,864,0,0,864,0,0,1,0,3,1,3,5,6,1,0,0,0,2,0,0,0,0,0,0,0,4,2010,4,4,115000
142,20,3,78.0,11645,1,3,3,0,4,0,5,0,2,7,5,1,1,12,13,0.0,2,4,2,1,1300,0,434,1734,1,0,1,4.0,1734,0,0,1734,1,0,2,0,3,1,2,7,6,0,2,660,1,2,160,24,0,0,0,0,0,1,2006,8,4,260000
143,50,3,71.0,8520,1,3,3,0,0,0,12,0,0,5,4,1,1,3,14,0.0,3,1,1,1,507,0,403,910,1,1,1,4.0,910,475,0,1385,0,0,2,0,4,1,3,6,6,0,2,720,1,2,0,0,0,0,0,0,0,6,2010,8,4,166000
144,20,3,78.0,10335,1,0,3,0,4,0,5,0,2,7,5,1,1,12,13,183.0,2,4,2,1,679,0,811,1490,1,0,1,4.0,1501,0,0,1501,1,0,2,0,3,1,2,6,6,0,2,577,1,2,144,29,0,0,0,0,0,6,2009,8,4,204000
145,90,4,70.0,9100,1,3,3,0,4,0,19,2,2,5,5,1,1,6,6,336.0,3,4,1,1,1332,0,396,1728,1,4,1,4.0,1728,0,0,1728,1,0,2,0,6,2,3,10,6,0,2,504,1,2,0,0,0,0,0,0,0,11,2006,4,0,125000
146,160,4,24.0,2522,1,3,3,0,4,0,7,3,5,6,5,1,1,12,13,50.0,2,4,2,1,0,0,970,970,1,0,1,4.0,970,739,0,1709,0,0,2,0,3,1,2,7,0,0,2,380,1,2,0,40,0,0,0,0,0,4,2006,8,4,130000
147,30,4,51.0,6120,1,3,3,0,0,0,3,0,2,5,7,1,1,13,14,0.0,3,4,0,1,209,0,506,715,1,4,1,0.0,875,0,0,875,1,0,1,0,2,1,3,5,6,0,1,180,1,2,48,0,0,0,0,0,0,11,2009,8,4,105000
148,60,3,56.037044525146484,9505,1,0,3,0,1,0,8,0,5,7,5,1,1,12,13,180.0,2,4,2,1,0,0,884,884,1,0,1,4.0,884,1151,0,2035,0,0,2,1,3,1,2,8,6,1,2,434,1,2,144,48,0,0,0,0,0,5,2010,8,4,222500
149,20,3,63.0,7500,1,3,3,0,4,0,20,0,2,7,5,1,1,12,13,120.0,3,4,2,1,680,0,400,1080,1,0,1,4.0,1080,0,0,1080,1,0,1,0,3,1,2,6,6,0,0,0,0,2,0,0,0,0,0,0,0,4,2008,8,4,141000
150,50,4,50.80992126464844,6240,1,3,3,0,4,0,3,0,0,5,4,1,1,8,8,0.0,3,4,0,1,0,0,896,896,1,2,1,0.0,896,448,0,1344,0,0,1,0,3,1,3,7,6,0,1,240,1,2,200,114,0,0,0,0,0,4,2006,8,4,115000
151,20,3,120.0,10356,1,3,3,0,0,0,5,0,2,5,6,1,1,6,6,0.0,3,4,1,1,716,0,253,969,1,4,1,4.0,969,0,0,969,0,0,1,1,3,1,3,5,6,0,2,440,1,2,0,0,0,0,0,0,0,1,2007,8,4,122000
152,20,3,107.0,13891,1,3,3,0,4,0,16,0,2,8,5,3,1,12,13,436.0,2,4,2,0,1400,0,310,1710,1,0,1,4.0,1710,0,0,1710,1,0,2,0,2,1,2,6,6,1,3,866,1,2,0,102,0,0,0,0,0,1,2008,6,5,372402
153,60,3,78.57489776611328,14803,1,0,3,0,1,0,14,0,5,6,5,1,1,6,6,252.0,3,4,1,1,416,0,409,825,1,2,1,4.0,1097,896,0,1993,0,0,2,1,4,1,3,8,6,1,2,495,1,2,0,66,0,0,0,0,0,6,2006,8,4,190000
154,20,3,90.39888763427734,13500,1,3,3,0,4,0,4,0,2,6,7,0,1,3,10,0.0,3,4,1,1,429,1080,93,1602,1,2,1,4.0,1252,0,0,1252,1,0,1,0,1,1,3,4,6,1,2,564,1,2,409,0,0,0,0,0,0,3,2008,8,4,235000
155,30,4,84.0,11340,1,3,3,0,0,0,17,0,2,6,5,1,1,13,14,0.0,3,4,0,1,0,0,1200,1200,1,4,1,0.0,1200,0,0,1200,0,0,1,0,4,1,3,7,6,0,1,312,1,2,0,0,228,0,0,0,0,3,2006,8,3,125000
156,50,3,60.0,9600,1,3,3,0,0,0,7,0,0,6,5,1,1,13,14,0.0,3,4,0,1,0,0,572,572,3,1,0,1.0,572,524,0,1096,0,0,1,0,2,1,3,5,6,0,0,0,0,0,0,8,128,0,0,0,0,4,2008,8,4,79000
157,20,3,60.0,7200,1,3,3,0,4,0,12,0,2,5,7,3,1,13,14,0.0,3,4,1,0,0,0,0,0,1,4,1,1.0,1040,0,0,1040,0,0,1,0,2,1,3,5,6,0,2,625,1,2,0,0,0,0,0,0,0,6,2006,8,4,109500
158,60,3,92.0,12003,1,3,3,0,0,0,23,0,5,8,5,1,1,12,13,84.0,2,4,2,0,0,0,774,774,1,0,1,4.0,774,1194,0,1968,0,0,2,1,4,1,0,8,6,1,3,680,1,2,0,75,0,0,0,0,0,5,2010,6,5,269500
159,60,1,100.0,12552,1,3,3,0,0,0,21,0,5,7,5,1,1,12,13,0.0,2,4,2,1,222,0,769,991,1,0,1,4.0,991,956,0,1947,0,0,2,1,3,1,2,8,6,1,2,678,1,2,0,136,0,0,0,0,0,5,2010,8,4,254900
160,60,3,134.0,19378,1,0,1,0,0,0,8,0,5,7,5,1,1,12,13,456.0,2,4,2,1,57,0,1335,1392,1,0,1,4.0,1392,1070,0,2462,1,0,2,1,4,1,2,9,6,1,2,576,1,2,239,132,0,168,0,0,0,3,2006,6,5,320000
161,20,3,56.6717414855957,11120,1,0,3,0,1,0,24,0,2,6,6,1,1,9,10,0.0,3,4,2,1,660,0,572,1232,1,4,1,4.0,1232,0,0,1232,0,0,2,0,3,1,3,6,6,0,2,516,1,2,0,0,0,0,0,0,0,6,2008,8,4,162500
162,60,3,110.0,13688,1,0,3,0,4,0,16,0,5,9,5,1,1,12,13,664.0,2,4,2,0,1016,0,556,1572,1,0,1,4.0,1572,1096,0,2668,1,0,2,1,3,1,0,10,6,2,3,726,1,2,400,0,0,0,0,0,0,3,2008,8,4,412500
163,20,3,95.0,12182,1,3,3,0,0,0,16,0,2,7,5,1,1,12,13,226.0,2,4,2,1,1201,0,340,1541,1,0,1,4.0,1541,0,0,1541,0,0,2,0,3,1,2,7,6,1,2,532,1,2,0,70,0,0,0,0,0,5,2010,6,5,220000
164,45,3,55.0,5500,1,3,3,0,4,0,17,0,1,4,6,1,1,8,8,0.0,3,4,1,1,0,0,882,882,1,0,1,4.0,882,0,0,882,0,0,1,0,1,1,3,4,6,0,0,0,0,2,0,0,0,0,0,0,0,4,2007,8,4,103200
165,40,4,40.0,5400,1,3,3,0,0,0,17,0,2,6,7,1,1,8,8,0.0,3,2,0,1,370,0,779,1149,1,2,1,0.0,1149,467,0,1616,0,0,2,0,3,1,2,5,6,0,1,216,1,2,0,0,183,0,0,0,0,10,2007,8,4,152000
166,190,3,62.0,10106,1,3,3,0,4,0,7,1,0,5,7,1,1,13,14,0.0,3,2,0,1,351,181,112,644,1,2,1,4.0,808,547,0,1355,1,0,2,0,4,2,3,6,6,0,0,0,0,2,140,0,0,0,0,0,0,9,2008,8,4,127500
167,20,3,83.83243560791016,10708,1,0,3,0,4,0,4,0,2,5,5,3,1,13,14,0.0,2,4,1,1,379,768,470,1617,1,0,1,0.0,1867,0,0,1867,1,0,1,0,2,1,3,7,6,3,1,303,1,2,476,0,0,0,142,0,0,11,2009,0,4,190000
168,60,3,86.0,10562,1,3,3,0,4,0,16,0,5,8,5,1,1,12,13,300.0,2,4,2,0,1288,0,294,1582,1,0,1,4.0,1610,551,0,2161,1,0,1,1,3,1,0,8,6,1,3,789,1,2,178,120,0,0,0,0,0,11,2007,6,5,325624
169,60,3,62.0,8244,1,0,3,0,4,0,8,0,5,7,5,1,1,12,13,0.0,2,4,2,1,0,0,840,840,1,0,1,4.0,840,880,0,1720,0,0,2,1,3,1,2,7,6,1,2,440,1,2,100,48,0,0,0,0,0,5,2007,8,4,183500
170,20,3,116.88567352294922,16669,1,0,3,0,0,0,23,0,2,8,6,3,6,9,10,653.0,2,4,1,1,0,0,1686,1686,1,4,1,4.0,1707,0,0,1707,0,0,2,1,2,1,3,6,6,1,2,511,1,2,574,64,0,0,0,0,0,1,2006,8,4,228000
171,50,4,81.17010498046875,12358,1,0,3,0,4,0,17,0,0,5,6,1,1,8,8,0.0,3,4,1,1,360,0,360,720,1,4,1,4.0,854,0,528,1382,0,0,1,1,2,1,3,7,6,0,2,660,1,2,237,0,0,0,0,0,0,5,2007,8,4,128500
172,20,3,141.0,31770,1,0,3,0,0,0,12,0,2,6,5,3,1,3,10,112.0,3,4,1,1,639,0,441,1080,1,1,1,4.0,1656,0,0,1656,1,0,1,0,3,1,3,7,6,2,2,528,1,1,210,62,0,0,0,0,0,5,2010,8,4,215000
173,160,3,44.0,5306,1,0,3,0,4,0,22,4,5,7,7,1,1,6,6,0.0,2,2,2,1,495,215,354,1064,1,2,1,4.0,1064,703,0,1767,1,0,2,0,2,1,2,5,6,1,2,504,1,2,441,35,0,0,0,0,0,6,2006,8,4,239000
174,20,3,80.0,10197,1,0,3,0,4,0,12,0,2,6,5,1,1,14,15,491.0,3,4,1,1,288,374,700,1362,1,4,1,4.0,1362,0,0,1362,1,0,1,1,3,1,3,6,6,1,2,504,1,2,0,20,0,0,0,0,0,6,2008,0,4,163000
175,20,3,47.0,12416,1,0,3,0,4,0,23,0,2,6,5,1,1,12,10,132.0,3,4,1,1,1398,208,0,1606,1,4,1,4.0,1651,0,0,1651,1,0,2,0,3,1,3,7,3,1,2,616,1,2,192,0,0,0,0,0,0,11,2008,8,4,184000
176,20,3,84.0,12615,1,3,3,0,0,0,7,0,2,6,7,1,1,14,15,0.0,3,4,1,1,477,0,725,1202,1,4,1,4.0,2158,0,0,2158,1,0,2,0,4,1,2,7,6,1,2,576,1,2,0,29,39,0,0,0,0,6,2007,8,4,243000
177,60,3,97.0,10029,1,0,3,0,0,0,4,0,5,6,5,1,1,9,10,268.0,2,4,2,1,831,0,320,1151,1,4,1,4.0,1164,896,0,2060,0,1,2,1,4,1,3,8,6,1,2,521,1,2,0,228,0,0,192,0,0,9,2007,8,4,211000
178,50,3,76.64210510253906,13650,1,3,3,0,4,0,19,0,0,5,5,1,1,8,8,0.0,2,2,1,1,57,441,554,1052,1,0,1,4.0,1252,668,0,1920,1,0,2,0,4,1,2,8,6,1,2,451,1,2,0,0,0,0,0,0,0,7,2006,8,4,172500
179,20,3,63.0,17423,1,0,3,0,1,0,22,0,2,9,5,3,1,12,13,748.0,0,4,2,0,1904,0,312,2216,1,0,1,4.0,2234,0,0,2234,1,0,2,0,1,1,0,9,6,1,3,1166,1,2,0,60,0,0,0,0,0,7,2009,6,5,501837
180,30,4,60.0,8520,1,3,3,0,4,0,17,0,2,5,6,1,1,13,14,0.0,2,4,1,1,0,0,968,968,1,4,1,4.0,968,0,0,968,0,0,1,0,2,1,3,5,6,0,2,480,1,0,0,0,184,0,0,0,0,7,2007,8,4,100000
181,160,1,32.08218002319336,2117,1,3,3,0,4,0,21,3,5,6,5,1,1,8,8,456.0,2,4,2,1,436,0,320,756,1,0,1,4.0,769,756,0,1525,0,0,2,1,3,1,2,5,6,1,2,440,1,2,0,0,0,0,0,0,0,6,2007,8,4,177000
182,70,3,54.0,7588,1,3,3,0,4,0,6,0,5,7,6,1,1,11,12,0.0,3,4,0,1,352,0,441,793,1,2,1,4.0,901,901,0,1802,0,0,1,1,4,1,3,9,6,1,1,216,1,2,0,0,40,0,0,0,0,7,2006,8,4,200100
183,20,3,60.0,9060,1,3,3,0,4,0,7,0,2,5,6,3,1,13,14,98.0,3,4,2,0,0,0,0,0,1,0,1,4.0,1340,0,0,1340,0,0,1,0,3,1,3,7,6,1,1,252,1,2,116,0,0,180,0,0,0,6,2007,8,4,120000
184,50,4,63.0,11426,1,3,3,0,4,0,17,0,0,7,5,1,1,12,13,0.0,3,4,2,1,0,0,1362,1362,1,0,1,4.0,1362,720,0,2082,0,0,2,1,3,1,2,6,4,0,2,484,1,0,280,238,0,0,0,0,0,6,2008,8,4,200000
185,50,3,92.0,7438,1,0,3,0,4,0,3,0,0,5,8,1,1,0,10,0.0,3,4,2,1,0,0,504,504,1,2,1,4.0,936,316,0,1252,0,0,1,0,3,1,3,5,6,0,2,576,1,2,104,0,0,0,0,0,0,6,2006,8,4,127000
186,75,4,90.0,22950,1,1,3,0,4,0,17,0,3,10,9,1,7,13,14,0.0,2,2,0,1,0,0,1107,1107,1,0,1,4.0,1518,1518,572,3608,0,0,2,1,4,1,0,12,6,2,3,840,1,2,0,260,0,0,410,0,0,6,2006,8,4,475000
187,80,3,67.40496826171875,9947,1,0,3,0,1,0,11,0,7,7,5,1,1,6,6,0.0,3,4,2,1,611,0,577,1188,1,0,1,4.0,1217,0,0,1217,1,0,2,0,3,1,2,6,6,0,2,497,1,2,168,27,0,0,0,0,0,6,2009,8,4,173000
188,50,3,60.0,10410,1,3,3,0,4,0,17,0,0,5,7,1,1,6,6,0.0,3,4,1,1,0,0,660,660,1,0,1,4.0,808,704,144,1656,0,0,2,1,3,1,3,8,3,0,1,180,1,0,0,0,0,140,0,0,0,8,2009,8,4,135000
189,90,3,64.0,7018,1,3,0,0,4,0,20,2,6,5,5,1,1,9,10,275.0,3,4,1,1,1086,0,0,1086,1,4,1,4.0,1224,0,0,1224,2,0,0,2,2,2,3,6,6,2,2,528,1,2,120,0,0,0,0,0,0,6,2009,8,2,153337
190,120,3,41.0,4923,1,3,3,0,4,0,22,4,2,8,5,1,1,5,5,0.0,2,4,2,0,1153,0,440,1593,1,0,1,4.0,1593,0,0,1593,1,0,1,1,0,1,0,5,6,1,2,682,1,2,0,120,0,0,224,0,0,8,2008,8,4,286000
191,70,3,70.0,10570,1,3,0,0,4,1,6,0,5,8,8,3,1,3,3,0.0,2,4,1,1,297,0,556,853,1,4,1,4.0,1549,1178,0,2727,0,0,2,1,3,1,2,10,0,2,2,440,1,2,0,74,0,0,0,0,0,12,2007,8,4,315000
192,60,3,60.6798210144043,7472,1,0,3,0,1,0,12,0,5,7,9,1,1,6,6,138.0,3,4,1,1,626,0,99,725,1,2,1,4.0,725,754,0,1479,1,0,1,1,4,1,2,7,6,0,2,484,1,2,0,32,0,0,0,0,0,6,2007,8,4,184000
193,20,3,68.0,9017,1,0,3,0,4,0,5,0,2,7,5,1,1,12,13,0.0,2,4,2,1,560,0,871,1431,1,0,1,4.0,1431,0,0,1431,1,0,2,0,3,1,2,6,6,0,2,666,1,2,0,35,0,0,0,0,0,9,2009,8,4,192000
